id,rating,party_id,text,sentDate
1284001,NULL,2,xxx,"2025-11-14 09:50:53"
1284002,NULL,1,xxx,"2025-11-14 09:52:05"
1284003,NULL,4,xxx,"2025-11-14 09:53:06"
1284004,NULL,1,xxx,"2025-11-14 09:54:56"
1284005,NULL,1,xxx,"2025-11-14 09:56:06"
1284006,NULL,4,xxx,"2025-11-14 09:56:32"
1284007,NULL,2,xxx,"2025-11-14 09:57:05"
1284008,46747,2,xxx,"2025-11-14 09:57:58"
1284009,NULL,1,xxx,"2025-11-14 09:58:42"
1284010,NULL,1,xxx,"2025-11-14 09:59:15"
1284011,NULL,1,xxx,"2025-11-14 09:59:44"
1284012,NULL,1,xxx,"2025-11-14 10:00:01"
1284013,NULL,3,xxx,"2025-11-14 10:01:00"
1284014,NULL,2,xxx,"2025-11-14 10:04:49"
1284015,NULL,2,xxx,"2025-11-14 10:06:52"
1284016,NULL,2,xxx,"2025-11-14 10:08:56"
1284017,NULL,4,xxx,"2025-11-14 10:09:04"
1284018,46742,2,xxx,"2025-11-14 10:09:30"
1284019,NULL,4,xxx,"2025-11-14 10:10:52"
1284020,NULL,2,xxx,"2025-11-14 10:11:38"
1284021,NULL,1,xxx,"2025-11-14 10:11:49"
1284022,NULL,3,xxx,"2025-11-14 10:13:48"
1284023,NULL,2,xxx,"2025-11-14 10:15:30"
1284025,NULL,1,xxx,"2025-11-14 10:15:47"
1284026,NULL,1,xxx,"2025-11-14 10:17:00"
1284027,NULL,1,xxx,"2025-11-14 10:17:25"
1284029,NULL,3,xxx,"2025-11-14 10:18:22"
1284030,NULL,3,xxx,"2025-11-14 10:20:39"
1284031,NULL,1,xxx,"2025-11-14 10:20:39"
1284032,NULL,4,xxx,"2025-11-14 10:24:41"
1284033,NULL,1,xxx,"2025-11-14 10:20:57"
1284034,NULL,3,xxx,"2025-11-14 10:22:52"
1284035,46797,2,xxx,"2025-11-14 10:24:12"
1284037,NULL,2,xxx,"2025-11-14 10:25:13"
1284038,NULL,1,xxx,"2025-11-14 10:26:05"
1284040,NULL,3,xxx,"2025-11-14 10:27:22"
1284041,NULL,1,xxx,"2025-11-14 10:27:41"
1284042,NULL,1,xxx,"2025-11-14 10:28:19"
1284043,NULL,4,xxx,"2025-11-14 10:28:58"
1284044,NULL,1,xxx,"2025-11-14 10:29:03"
1284045,NULL,4,xxx,"2025-11-14 10:29:07"
1284047,NULL,1,xxx,"2025-11-14 10:33:06"
1284048,NULL,1,xxx,"2025-11-14 10:33:06"
1284049,NULL,1,xxx,"2025-11-14 10:33:07"
1284050,NULL,4,xxx,"2025-11-14 10:38:26"
1284051,NULL,4,xxx,"2025-11-14 11:08:28"
1284052,NULL,2,xxx,"2025-11-14 10:33:31"
1284053,NULL,4,xxx,"2025-11-14 10:42:16"
1284054,NULL,1,xxx,"2025-11-14 10:34:14"
1284055,NULL,2,xxx,"2025-11-14 10:34:21"
1284056,NULL,1,xxx,"2025-11-14 10:35:15"
1284057,NULL,1,xxx,"2025-11-14 10:36:19"
1284058,NULL,3,xxx,"2025-11-14 10:36:49"
1284059,NULL,1,xxx,"2025-11-14 10:37:14"
1284060,NULL,4,xxx,"2025-11-14 10:39:32"
1284061,NULL,2,xxx,"2025-11-14 10:39:12"
1284062,NULL,1,xxx,"2025-11-14 10:40:52"
1284063,NULL,1,xxx,"2025-11-14 10:41:56"
1284064,NULL,1,xxx,"2025-11-14 10:42:04"
1284065,NULL,2,xxx,"2025-11-14 10:44:37"
1284066,NULL,1,xxx,"2025-11-14 10:44:51"
1284067,NULL,2,xxx,"2025-11-14 10:45:46"
1284068,NULL,1,xxx,"2025-11-14 10:47:31"
1284071,NULL,1,xxx,"2025-11-14 10:51:41"
1284072,NULL,3,xxx,"2025-11-14 10:55:00"
1284073,NULL,4,xxx,"2025-11-14 10:55:00"
1284074,NULL,2,xxx,"2025-11-14 10:55:06"
1284076,NULL,2,xxx,"2025-11-14 10:59:51"
1284077,NULL,3,xxx,"2025-11-14 11:00:16"
1284078,NULL,1,xxx,"2025-11-14 11:03:56"
1284079,NULL,1,xxx,"2025-11-14 11:04:05"
1284081,NULL,4,xxx,"2025-11-14 11:12:28"
1284082,NULL,1,xxx,"2025-11-14 11:05:57"
1284084,46750,4,xxx,"2025-11-14 11:20:56"
1284085,NULL,1,xxx,"2025-11-14 11:09:48"
1284086,NULL,1,xxx,"2025-11-14 11:11:48"
1284087,NULL,4,xxx,"2025-11-14 11:12:50"
1284088,NULL,1,xxx,"2025-11-14 11:14:35"
1284089,NULL,1,xxx,"2025-11-14 11:17:20"
1284090,NULL,1,xxx,"2025-11-14 11:18:00"
1284091,NULL,4,xxx,"2025-11-14 11:21:04"
1284092,NULL,1,xxx,"2025-11-14 11:19:51"
1284093,NULL,4,xxx,"2025-11-14 11:20:08"
1284094,NULL,3,xxx,"2025-11-14 11:20:10"
1284096,46749,4,xxx,"2025-11-14 11:22:35"
1284097,NULL,2,xxx,"2025-11-14 11:23:30"
1284098,NULL,2,xxx,"2025-11-14 11:26:59"
1284099,46748,4,xxx,"2025-11-14 11:27:58"
1284100,NULL,1,xxx,"2025-11-14 11:28:28"
1284101,NULL,2,xxx,"2025-11-14 11:29:31"
1284102,NULL,3,xxx,"2025-11-14 11:29:51"
1284103,NULL,3,xxx,"2025-11-14 11:30:29"
1284104,NULL,1,xxx,"2025-11-14 11:31:14"
1284105,NULL,2,xxx,"2025-11-14 11:31:16"
1284106,NULL,4,xxx,"2025-11-14 11:34:21"
1284107,NULL,1,xxx,"2025-11-14 11:33:04"
1284108,NULL,1,xxx,"2025-11-14 11:33:14"
1284109,NULL,2,xxx,"2025-11-14 11:34:39"
1284110,NULL,1,xxx,"2025-11-14 11:37:10"
1284111,NULL,1,xxx,"2025-11-14 11:38:14"
1284112,NULL,1,xxx,"2025-11-14 11:39:46"
1284113,NULL,2,xxx,"2025-11-14 11:41:29"
1284114,NULL,1,xxx,"2025-11-14 11:44:05"
1284115,NULL,2,xxx,"2025-11-14 11:44:39"
1284116,NULL,3,xxx,"2025-11-14 11:44:42"
1284117,NULL,4,xxx,"2025-11-14 12:13:06"
1284118,NULL,1,xxx,"2025-11-14 11:47:38"
1284119,NULL,2,xxx,"2025-11-14 11:49:26"
1284120,NULL,2,xxx,"2025-11-14 11:50:41"
1284121,NULL,1,xxx,"2025-11-14 11:50:55"
1284122,NULL,2,xxx,"2025-11-14 11:53:05"
1284123,NULL,1,xxx,"2025-11-14 11:54:03"
1284124,NULL,2,xxx,"2025-11-14 11:55:21"
1284125,NULL,1,xxx,"2025-11-14 11:57:01"
1284126,46842,4,xxx,"2025-11-14 11:58:00"
1284127,NULL,3,xxx,"2025-11-14 11:58:45"
1284128,NULL,1,xxx,"2025-11-14 11:59:14"
1284129,NULL,2,xxx,"2025-11-14 12:00:09"
1284131,NULL,1,xxx,"2025-11-14 12:01:47"
1284133,NULL,1,xxx,"2025-11-14 12:06:14"
1284134,NULL,3,xxx,"2025-11-14 12:06:40"
1284135,NULL,1,xxx,"2025-11-14 12:08:07"
1284136,NULL,2,xxx,"2025-11-14 12:12:43"
1284137,NULL,1,xxx,"2025-11-14 12:13:29"
1284138,NULL,1,xxx,"2025-11-14 12:14:34"
1284139,NULL,2,xxx,"2025-11-14 12:15:22"
1284140,NULL,4,xxx,"2025-11-14 12:17:00"
1284141,46751,2,xxx,"2025-11-14 12:17:36"
1284142,NULL,1,xxx,"2025-11-14 12:19:29"
1284143,NULL,2,xxx,"2025-11-14 12:19:53"
1284144,NULL,1,xxx,"2025-11-14 12:21:09"
1284145,NULL,1,xxx,"2025-11-14 12:21:46"
1284146,NULL,1,xxx,"2025-11-14 12:22:18"
1284147,NULL,1,xxx,"2025-11-14 12:25:00"
1284148,NULL,1,xxx,"2025-11-14 12:25:45"
1284149,NULL,2,xxx,"2025-11-14 12:26:03"
1284150,NULL,4,xxx,"2025-11-14 12:56:58"
1284151,NULL,2,xxx,"2025-11-14 12:28:44"
1284152,NULL,1,xxx,"2025-11-14 12:29:04"
1284153,NULL,1,xxx,"2025-11-14 12:34:51"
1284154,NULL,2,xxx,"2025-11-14 12:34:58"
1284155,NULL,2,xxx,"2025-11-14 12:35:12"
1284156,NULL,3,xxx,"2025-11-14 12:36:41"
1284157,46754,2,xxx,"2025-11-14 12:37:03"
1284158,NULL,2,xxx,"2025-11-14 12:37:46"
1284159,NULL,2,xxx,"2025-11-14 12:37:54"
1284161,NULL,1,xxx,"2025-11-14 12:41:15"
1284163,NULL,4,xxx,"2025-11-14 12:42:32"
1284164,NULL,1,xxx,"2025-11-14 12:46:13"
1284165,NULL,1,xxx,"2025-11-14 12:48:33"
1284166,NULL,1,xxx,"2025-11-14 12:48:45"
1284167,46752,4,xxx,"2025-11-14 12:49:50"
1284168,NULL,2,xxx,"2025-11-14 12:51:05"
1284170,NULL,1,xxx,"2025-11-14 12:51:27"
1284172,NULL,4,xxx,"2025-11-14 12:56:03"
1284173,NULL,2,xxx,"2025-11-14 12:59:03"
1284174,NULL,1,xxx,"2025-11-14 12:59:34"
1284175,NULL,1,xxx,"2025-11-14 12:59:50"
1284176,NULL,1,xxx,"2025-11-14 13:00:03"
1284178,NULL,1,xxx,"2025-11-14 13:01:32"
1284179,NULL,2,xxx,"2025-11-14 13:02:41"
1284180,NULL,2,xxx,"2025-11-14 13:03:15"
1284181,NULL,4,xxx,"2025-11-14 13:04:00"
1284182,NULL,2,xxx,"2025-11-14 13:04:18"
1284183,NULL,3,xxx,"2025-11-14 13:05:21"
1284184,NULL,1,xxx,"2025-11-14 13:05:24"
1284185,46756,4,xxx,"2025-11-14 13:07:39"
1284186,NULL,3,xxx,"2025-11-14 13:07:50"
1284187,NULL,1,xxx,"2025-11-14 13:08:19"
1284188,NULL,1,xxx,"2025-11-14 13:08:21"
1284189,NULL,1,xxx,"2025-11-14 13:08:56"
1284190,NULL,2,xxx,"2025-11-14 13:09:43"
1284191,NULL,1,xxx,"2025-11-14 13:10:35"
1284192,NULL,4,xxx,"2025-11-14 13:13:01"
1284193,NULL,1,xxx,"2025-11-14 13:13:05"
1284194,NULL,1,xxx,"2025-11-14 13:14:13"
1284195,NULL,1,xxx,"2025-11-14 13:14:55"
1284196,NULL,1,xxx,"2025-11-14 13:20:03"
1284197,NULL,2,xxx,"2025-11-14 13:24:09"
1284198,NULL,1,xxx,"2025-11-14 13:24:20"
1284199,NULL,2,xxx,"2025-11-14 13:24:27"
1284200,NULL,1,xxx,"2025-11-14 13:25:46"
1284201,NULL,4,xxx,"2025-11-14 13:26:48"
1284202,NULL,1,xxx,"2025-11-14 13:27:11"
1284203,NULL,2,xxx,"2025-11-14 13:29:24"
1284204,46753,2,xxx,"2025-11-14 13:31:52"
1284205,NULL,2,xxx,"2025-11-14 13:31:55"
1284206,NULL,2,xxx,"2025-11-14 13:32:08"
1284207,46930,2,xxx,"2025-11-14 13:32:56"
1284208,NULL,4,xxx,"2025-11-14 13:33:13"
1284209,NULL,4,xxx,"2025-11-14 13:33:33"
1284210,NULL,4,xxx,"2025-11-14 13:34:04"
1284211,NULL,1,xxx,"2025-11-14 13:34:33"
1284212,NULL,2,xxx,"2025-11-14 13:35:15"
1284213,NULL,3,xxx,"2025-11-14 13:36:22"
1284214,NULL,1,xxx,"2025-11-14 13:37:38"
1284216,NULL,2,xxx,"2025-11-14 13:43:18"
1284217,NULL,1,xxx,"2025-11-14 13:43:36"
1284218,NULL,1,xxx,"2025-11-14 13:44:53"
1284219,46767,4,xxx,"2025-11-14 14:39:34"
1284220,NULL,4,xxx,"2025-11-14 13:49:08"
1284221,NULL,2,xxx,"2025-11-14 13:48:02"
1284223,NULL,4,xxx,"2025-11-14 13:51:40"
1284224,NULL,2,xxx,"2025-11-14 13:56:22"
1284225,NULL,1,xxx,"2025-11-14 13:57:47"
1284227,NULL,2,xxx,"2025-11-14 14:01:57"
1284228,NULL,2,xxx,"2025-11-14 14:05:18"
1284230,NULL,3,xxx,"2025-11-14 14:07:35"
1284232,NULL,1,xxx,"2025-11-14 14:09:51"
1284233,NULL,2,xxx,"2025-11-14 14:10:16"
1284234,NULL,1,xxx,"2025-11-14 14:11:47"
1284236,NULL,2,xxx,"2025-11-14 14:13:59"
1284238,NULL,2,xxx,"2025-11-14 14:16:45"
1284240,NULL,1,xxx,"2025-11-14 14:21:02"
1284241,NULL,2,xxx,"2025-11-14 14:21:28"
1284242,NULL,2,xxx,"2025-11-14 14:21:38"
1284243,46759,2,xxx,"2025-11-14 14:22:23"
1284244,NULL,1,xxx,"2025-11-14 14:22:35"
1284245,NULL,2,xxx,"2025-11-14 14:22:46"
1284247,NULL,1,xxx,"2025-11-14 14:26:18"
1284248,NULL,3,xxx,"2025-11-14 14:27:21"
1284250,NULL,4,xxx,"2025-11-14 14:29:00"
1284251,NULL,1,xxx,"2025-11-14 14:29:02"
1284252,NULL,3,xxx,"2025-11-14 14:29:11"
1284253,NULL,1,xxx,"2025-11-14 14:35:08"
1284254,NULL,4,xxx,"2025-11-14 14:36:52"
1284255,NULL,1,xxx,"2025-11-14 14:38:17"
1284256,NULL,1,xxx,"2025-11-14 14:38:52"
1284258,NULL,3,xxx,"2025-11-14 14:45:16"
1284259,NULL,1,xxx,"2025-11-14 14:47:59"
1284260,NULL,4,xxx,"2025-11-14 14:48:34"
1284261,NULL,3,xxx,"2025-11-14 14:49:47"
1284262,NULL,2,xxx,"2025-11-14 14:51:29"
1284264,46927,4,xxx,"2025-11-14 14:54:02"
1284266,NULL,1,xxx,"2025-11-14 14:55:11"
1284268,NULL,4,xxx,"2025-11-14 14:58:35"
1284269,NULL,2,xxx,"2025-11-14 15:00:02"
1284270,NULL,4,xxx,"2025-11-14 15:03:12"
1284271,NULL,2,xxx,"2025-11-14 15:03:29"
1284272,NULL,1,xxx,"2025-11-14 15:04:53"
1284273,NULL,2,xxx,"2025-11-14 15:05:48"
1284274,NULL,1,xxx,"2025-11-14 15:06:45"
1284275,NULL,2,xxx,"2025-11-14 15:07:25"
1284276,NULL,2,xxx,"2025-11-14 15:08:02"
1284277,NULL,4,xxx,"2025-11-14 15:10:13"
1284278,NULL,1,xxx,"2025-11-14 15:11:41"
1284279,NULL,1,xxx,"2025-11-14 15:13:13"
1284280,NULL,1,xxx,"2025-11-14 15:14:02"
1284281,NULL,4,xxx,"2025-11-14 15:14:56"
1284282,NULL,4,xxx,"2025-11-14 15:21:14"
1284283,NULL,1,xxx,"2025-11-14 15:21:16"
1284284,NULL,1,xxx,"2025-11-14 15:21:47"
1284285,NULL,3,xxx,"2025-11-14 15:22:35"
1284286,NULL,1,xxx,"2025-11-14 15:22:48"
1284287,NULL,2,xxx,"2025-11-14 15:23:02"
1284288,NULL,1,xxx,"2025-11-14 15:23:44"
1284289,NULL,4,xxx,"2025-11-14 15:28:22"
1284290,NULL,2,xxx,"2025-11-14 15:33:25"
1284291,NULL,1,xxx,"2025-11-14 15:33:36"
1284292,NULL,1,xxx,"2025-11-14 15:34:23"
1284293,NULL,1,xxx,"2025-11-14 15:36:14"
1284294,NULL,4,xxx,"2025-11-14 15:42:38"
1284295,NULL,1,xxx,"2025-11-14 15:37:12"
1284296,NULL,4,xxx,"2025-11-14 15:42:37"
1284297,NULL,1,xxx,"2025-11-14 15:41:04"
1284298,NULL,3,xxx,"2025-11-14 15:42:17"
1284299,NULL,1,xxx,"2025-11-14 15:46:08"
1284300,NULL,1,xxx,"2025-11-14 15:47:26"
1284301,NULL,1,xxx,"2025-11-14 15:48:00"
1284302,NULL,2,xxx,"2025-11-14 15:48:44"
1284303,NULL,1,xxx,"2025-11-14 15:51:51"
1284304,NULL,1,xxx,"2025-11-14 15:52:21"
1284305,NULL,2,xxx,"2025-11-14 15:52:48"
1284306,NULL,2,xxx,"2025-11-14 15:54:40"
1284307,NULL,2,xxx,"2025-11-14 15:56:56"
1284308,46765,4,xxx,"2025-11-14 16:06:00"
1284309,NULL,1,xxx,"2025-11-14 16:00:20"
1284310,NULL,2,xxx,"2025-11-14 16:02:09"
1284311,NULL,2,xxx,"2025-11-14 16:04:15"
1284312,NULL,1,xxx,"2025-11-14 16:11:01"
1284314,NULL,2,xxx,"2025-11-14 16:11:58"
1284315,NULL,4,xxx,"2025-11-14 16:13:10"
1284316,NULL,4,xxx,"2025-11-14 16:16:31"
1284317,NULL,1,xxx,"2025-11-14 16:19:44"
1284318,NULL,1,xxx,"2025-11-14 16:28:08"
1284319,46792,2,xxx,"2025-11-14 16:31:09"
1284320,NULL,1,xxx,"2025-11-14 16:33:29"
1284321,NULL,3,xxx,"2025-11-14 16:34:30"
1284322,NULL,1,xxx,"2025-11-14 16:35:01"
1284323,NULL,2,xxx,"2025-11-14 16:37:14"
1284325,NULL,2,xxx,"2025-11-14 16:38:21"
1284326,NULL,1,xxx,"2025-11-14 16:40:37"
1284328,NULL,3,xxx,"2025-11-14 16:41:58"
1284329,NULL,2,xxx,"2025-11-14 16:44:05"
1284330,NULL,2,xxx,"2025-11-14 16:45:11"
1284331,NULL,1,xxx,"2025-11-14 16:45:43"
1284332,NULL,1,xxx,"2025-11-14 16:47:38"
1284333,NULL,3,xxx,"2025-11-14 16:48:30"
1284334,NULL,1,xxx,"2025-11-14 16:51:17"
1284335,NULL,3,xxx,"2025-11-14 16:54:45"
1284336,NULL,1,xxx,"2025-11-14 16:55:21"
1284338,NULL,2,xxx,"2025-11-14 17:04:28"
1284339,NULL,4,xxx,"2025-11-14 17:05:30"
1284340,NULL,2,xxx,"2025-11-14 17:07:48"
1284342,NULL,2,xxx,"2025-11-14 17:10:13"
1284344,NULL,1,xxx,"2025-11-14 17:12:47"
1284345,NULL,2,xxx,"2025-11-14 17:13:37"
1284346,NULL,4,xxx,"2025-11-14 17:15:56"
1284347,NULL,2,xxx,"2025-11-14 17:17:58"
1284348,NULL,2,xxx,"2025-11-14 17:21:04"
1284349,NULL,2,xxx,"2025-11-14 17:21:29"
1284350,NULL,2,xxx,"2025-11-14 17:23:45"
1284351,NULL,1,xxx,"2025-11-14 17:45:29"
1284352,NULL,1,xxx,"2025-11-14 17:47:28"
1284353,NULL,3,xxx,"2025-11-14 17:52:24"
1284354,NULL,4,xxx,"2025-11-14 18:05:53"
1284355,NULL,4,xxx,"2025-11-14 18:16:01"
1284356,NULL,1,xxx,"2025-11-14 18:25:10"
1284357,NULL,2,xxx,"2025-11-14 18:34:02"
1284358,NULL,2,xxx,"2025-11-14 18:37:53"
1284359,NULL,2,xxx,"2025-11-14 19:02:07"
1284360,NULL,2,xxx,"2025-11-14 19:05:08"
1284361,NULL,4,xxx,"2025-11-14 19:10:26"
1284362,NULL,2,xxx,"2025-11-14 19:34:18"
1284363,NULL,1,xxx,"2025-11-14 19:47:47"
1284364,NULL,4,xxx,"2025-11-14 19:54:02"
1284365,NULL,1,xxx,"2025-11-14 20:04:29"
1284366,NULL,4,xxx,"2025-11-14 20:05:32"
1284367,NULL,1,xxx,"2025-11-14 20:06:33"
1284368,46812,4,xxx,"2025-11-14 20:11:14"
1284369,NULL,4,xxx,"2025-11-14 20:26:48"
1284370,NULL,4,xxx,"2025-11-14 20:29:26"
1284371,NULL,4,xxx,"2025-11-14 20:56:07"
1284372,NULL,4,xxx,"2025-11-14 20:57:33"
1284373,NULL,2,xxx,"2025-11-14 21:39:10"
1284374,NULL,2,xxx,"2025-11-14 23:12:56"
1284376,NULL,1,xxx,"2025-11-15 00:58:39"
1284377,NULL,1,xxx,"2025-11-15 01:16:33"
1284378,NULL,2,xxx,"2025-11-15 04:13:58"
1284380,NULL,2,xxx,"2025-11-15 08:04:11"
1284382,NULL,1,xxx,"2025-11-15 09:56:00"
1284385,NULL,2,xxx,"2025-11-15 10:34:38"
1284387,NULL,1,xxx,"2025-11-15 10:40:51"
1284388,NULL,2,xxx,"2025-11-15 11:28:04"
1284389,NULL,3,xxx,"2025-11-15 12:39:34"
1284390,NULL,3,xxx,"2025-11-15 12:40:36"
1284391,NULL,1,xxx,"2025-11-15 13:29:10"
1284392,NULL,1,xxx,"2025-11-15 14:03:15"
1284395,NULL,1,xxx,"2025-11-15 14:35:25"
1284396,NULL,2,xxx,"2025-11-15 14:53:26"
1284397,NULL,1,xxx,"2025-11-15 15:11:42"
1284398,NULL,1,xxx,"2025-11-15 15:17:11"
1284399,NULL,2,xxx,"2025-11-15 15:30:20"
1284400,NULL,1,xxx,"2025-11-15 17:10:49"
1284401,NULL,2,xxx,"2025-11-15 17:15:01"
1284402,NULL,2,xxx,"2025-11-15 17:44:56"
1284403,NULL,1,xxx,"2025-11-15 18:55:20"
1284404,NULL,2,xxx,"2025-11-15 18:59:17"
1284405,NULL,2,xxx,"2025-11-15 18:59:53"
1284406,46871,2,xxx,"2025-11-15 19:32:22"
1284407,NULL,2,xxx,"2025-11-15 19:32:42"
1284408,NULL,1,xxx,"2025-11-15 20:38:21"
1284410,NULL,1,xxx,"2025-11-15 21:13:20"
1284411,NULL,1,xxx,"2025-11-15 23:49:32"
1284412,NULL,1,xxx,"2025-11-16 00:41:45"
1284415,NULL,1,xxx,"2025-11-16 07:21:14"
1284417,NULL,2,xxx,"2025-11-16 09:24:12"
1284418,NULL,2,xxx,"2025-11-16 09:25:04"
1284419,NULL,2,xxx,"2025-11-16 09:25:28"
1284420,NULL,1,xxx,"2025-11-16 09:52:15"
1284421,NULL,2,xxx,"2025-11-16 10:41:25"
1284422,NULL,2,xxx,"2025-11-16 11:48:59"
1284423,NULL,2,xxx,"2025-11-16 11:52:00"
1284425,NULL,2,xxx,"2025-11-16 11:57:18"
1284426,NULL,1,xxx,"2025-11-16 13:08:34"
1284427,NULL,2,xxx,"2025-11-16 13:19:42"
1284428,NULL,1,xxx,"2025-11-16 13:26:24"
1284429,NULL,2,xxx,"2025-11-16 13:45:15"
1284430,NULL,1,xxx,"2025-11-16 13:54:29"
1284431,NULL,1,xxx,"2025-11-16 14:32:07"
1284432,NULL,2,xxx,"2025-11-16 14:46:36"
1284433,NULL,2,xxx,"2025-11-16 17:28:16"
1284434,NULL,3,xxx,"2025-11-16 17:35:24"
1284435,NULL,2,xxx,"2025-11-16 18:05:10"
1284436,NULL,1,xxx,"2025-11-16 18:14:40"
1284437,NULL,1,xxx,"2025-11-16 18:18:18"
1284438,NULL,2,xxx,"2025-11-16 18:33:27"
1284439,NULL,2,xxx,"2025-11-16 18:38:30"
1284440,NULL,2,xxx,"2025-11-16 18:38:50"
1284442,NULL,1,xxx,"2025-11-16 18:39:45"
1284446,NULL,3,xxx,"2025-11-16 20:19:20"
1284448,NULL,1,xxx,"2025-11-16 21:23:03"
1284449,NULL,1,xxx,"2025-11-16 21:41:47"
1284450,NULL,2,xxx,"2025-11-16 21:49:31"
1284451,NULL,1,xxx,"2025-11-16 22:06:44"
1284452,NULL,1,xxx,"2025-11-16 23:51:17"
1284453,NULL,1,xxx,"2025-11-17 00:48:24"
1284459,NULL,1,xxx,"2025-11-17 01:08:10"
1284461,NULL,1,xxx,"2025-11-17 01:30:20"
1284462,NULL,3,xxx,"2025-11-17 04:30:32"
1284463,NULL,1,xxx,"2025-11-17 04:56:19"
1284464,NULL,1,xxx,"2025-11-17 05:28:06"
1284465,NULL,2,xxx,"2025-11-17 05:42:08"
1284466,NULL,2,xxx,"2025-11-17 05:53:46"
1284467,NULL,2,xxx,"2025-11-17 06:08:35"
1284468,NULL,2,xxx,"2025-11-17 06:15:12"
1284469,NULL,2,xxx,"2025-11-17 06:17:58"
1284471,NULL,1,xxx,"2025-11-17 06:51:00"
1284472,NULL,1,xxx,"2025-11-17 06:51:35"
1284474,NULL,1,xxx,"2025-11-17 06:53:29"
1284475,NULL,2,xxx,"2025-11-17 07:09:07"
1284476,NULL,1,xxx,"2025-11-17 07:27:21"
1284477,NULL,2,xxx,"2025-11-17 07:28:34"
1284478,NULL,1,xxx,"2025-11-17 07:30:08"
1284481,NULL,1,xxx,"2025-11-17 07:35:59"
1284482,NULL,1,xxx,"2025-11-17 07:37:24"
1284484,NULL,2,xxx,"2025-11-17 07:38:02"
1284485,NULL,1,xxx,"2025-11-17 07:38:14"
1284486,NULL,1,xxx,"2025-11-17 07:38:14"
1284487,NULL,1,xxx,"2025-11-17 07:39:07"
1284488,NULL,2,xxx,"2025-11-17 07:40:33"
1284491,NULL,2,xxx,"2025-11-17 07:51:40"
1284492,NULL,4,xxx,"2025-11-17 07:52:51"
1284493,NULL,2,xxx,"2025-11-17 07:55:10"
1284494,NULL,2,xxx,"2025-11-17 07:55:18"
1284497,NULL,1,xxx,"2025-11-17 08:01:46"
1284499,NULL,1,xxx,"2025-11-17 08:02:54"
1284501,NULL,1,xxx,"2025-11-17 08:03:09"
1284502,NULL,1,xxx,"2025-11-17 08:03:36"
1284503,NULL,2,xxx,"2025-11-17 08:04:10"
1284504,NULL,4,xxx,"2025-11-17 08:04:18"
1284505,NULL,1,xxx,"2025-11-17 08:04:47"
1284506,NULL,2,xxx,"2025-11-17 08:04:57"
1284507,NULL,2,xxx,"2025-11-17 08:04:58"
1284508,NULL,1,xxx,"2025-11-17 08:05:30"
1284509,NULL,2,xxx,"2025-11-17 08:05:51"
1284510,NULL,1,xxx,"2025-11-17 08:06:12"
1284511,NULL,1,xxx,"2025-11-17 08:06:59"
1284512,NULL,2,xxx,"2025-11-17 08:07:33"
1284514,NULL,2,xxx,"2025-11-17 08:11:05"
1284516,NULL,2,xxx,"2025-11-17 08:11:39"
1284517,NULL,2,xxx,"2025-11-17 08:13:46"
1284519,NULL,2,xxx,"2025-11-17 08:15:23"
1284520,NULL,1,xxx,"2025-11-17 08:17:42"
1284523,NULL,1,xxx,"2025-11-17 08:23:22"
1284524,NULL,1,xxx,"2025-11-17 08:23:26"
1284525,NULL,1,xxx,"2025-11-17 08:23:38"
1284526,NULL,3,xxx,"2025-11-17 08:24:50"
1284527,NULL,2,xxx,"2025-11-17 08:24:55"
1284529,NULL,1,xxx,"2025-11-17 08:25:29"
1284530,NULL,2,xxx,"2025-11-17 08:26:27"
1284531,NULL,1,xxx,"2025-11-17 08:26:41"
1284532,NULL,1,xxx,"2025-11-17 08:27:37"
1284533,NULL,1,xxx,"2025-11-17 08:29:43"
1284534,NULL,1,xxx,"2025-11-17 08:30:23"
1284535,NULL,2,xxx,"2025-11-17 08:30:38"
1284536,NULL,2,xxx,"2025-11-17 08:31:41"
1284537,NULL,2,xxx,"2025-11-17 08:32:08"
1284538,NULL,2,xxx,"2025-11-17 08:33:11"
1284539,46781,4,xxx,"2025-11-17 08:34:25"
1284540,NULL,2,xxx,"2025-11-17 08:38:54"
1284541,NULL,1,xxx,"2025-11-17 08:38:57"
1284542,NULL,4,xxx,"2025-11-17 08:39:18"
1284543,NULL,2,xxx,"2025-11-17 08:40:56"
1284544,NULL,1,xxx,"2025-11-17 08:43:13"
1284545,NULL,2,xxx,"2025-11-17 08:43:50"
1284546,NULL,1,xxx,"2025-11-17 08:44:11"
1284547,NULL,1,xxx,"2025-11-17 08:45:40"
1284548,NULL,4,xxx,"2025-11-17 08:46:40"
1284549,NULL,4,xxx,"2025-11-17 08:53:44"
1284550,NULL,2,xxx,"2025-11-17 08:54:29"
1284551,NULL,2,xxx,"2025-11-17 08:55:42"
1284552,46766,2,xxx,"2025-11-17 08:56:45"
1284553,NULL,1,xxx,"2025-11-17 09:00:07"
1284554,NULL,2,xxx,"2025-11-17 09:00:59"
1284555,NULL,1,xxx,"2025-11-17 09:03:03"
1284556,NULL,1,xxx,"2025-11-17 09:03:08"
1284558,NULL,1,xxx,"2025-11-17 09:05:25"
1284559,NULL,1,xxx,"2025-11-17 09:05:38"
1284560,NULL,4,xxx,"2025-11-17 09:06:25"
1284561,NULL,4,xxx,"2025-11-17 09:20:26"
1284562,NULL,1,xxx,"2025-11-17 09:06:54"
