support_ticket_id,support_ticket_answer_id
318067,1282586
318067,1282600
318067,1290739
318068,1282593
318068,1282625
318069,1282605
318069,1282620
318069,1282711
318069,1283247
318069,1283389
318069,1283863
318070,1282606
318070,1282850
318070,1282951
318070,1283311
318070,1283748
318070,1284512
318071,1282608
318071,1282878
318071,1282976
318071,1282998
318072,1282610
318072,1282632
318073,1282613
318073,1282928
318073,1283047
318073,1283052
318073,1283208
318073,1283225
318073,1283230
318074,1282631
318074,1282700
318074,1282761
318074,1282885
318075,1282634
318075,1282895
318075,1283603
318075,1283641
318075,1283661
318075,1283795
318075,1283889
318075,1283941
318076,1282635
318076,1282680
318077,1282638
318077,1282681
318077,1283162
318077,1283352
318077,1284536
318077,1287420
318077,1287465
318077,1287950
318077,1288053
318077,1290063
318077,1290202
318077,1290493
318077,1290538
318077,1291386
318078,1282648
318078,1282675
318079,1282649
318079,1282650
318079,1282904
318079,1283056
318079,1284273
318079,1284928
318079,1285139
318080,1282651
318080,1282654
318080,1282655
318080,1282888
318080,1283753
318080,1284395
318081,1282659
318081,1283960
318081,1284423
318081,1284487
318081,1284943
318081,1284948
318082,1282668
318082,1282795
318082,1282797
318083,1282670
318083,1282716
318083,1282760
318083,1282779
318084,1282683
318084,1283263
318084,1283387
318085,1282690
318085,1283611
318085,1287903
318085,1289765
318086,1282691
318086,1282764
318087,1282692
318087,1282775
318088,1282694
318088,1282930
318089,1282704
318089,1282784
318090,1282709
318090,1282753
318090,1282787
318090,1283828
318090,1283983
318090,1284188
318090,1284245
318090,1284247
318090,1284323
318090,1284326
318090,1284329
318090,1285129
318090,1286151
318091,1282710
318091,1282902
318092,1282712
318092,1282916
318092,1283010
318093,1282714
318093,1283043
318094,1282715
318094,1282843
318094,1287515
318094,1288989
318094,1289978
318094,1290466
318094,1290513
318095,1282721
318095,1282741
318095,1282909
318095,1282985
318095,1282996
318095,1285737
318095,1285817
318096,1282722
318096,1283011
318096,1283140
318097,1282736
318097,1283348
318097,1283367
318097,1283414
318097,1283443
318097,1283630
318097,1283660
318097,1283662
318097,1283676
318097,1283995
318097,1285158
318097,1285232
318098,1282746
318098,1282782
318098,1282786
318098,1282810
318098,1282991
318098,1282995
318098,1283000
318098,1283003
318098,1283026
318098,1283041
318098,1283053
318098,1283067
318098,1283068
318098,1283120
318099,1282747
318099,1283517
318099,1283557
318099,1283578
318100,1282751
318100,1283227
318100,1283953
318100,1285044
318100,1285145
318100,1285566
318101,1282754
318101,1283264
318101,1284544
318101,1284631
318102,1282755
318102,1283544
318102,1283935
318103,1282762
318103,1283015
318103,1283668
318103,1283718
318103,1283769
318103,1283788
318103,1283802
318103,1285986
318103,1286017
318103,1286023
318103,1286040
318103,1286070
318103,1286081
318104,1282765
318104,1282792
318105,1282769
318105,1283110
318105,1285533
318106,1282772
318106,1282968
318107,1282831
318107,1282937
318107,1282986
318108,1282773
318108,1282788
318109,1282774
318109,1282848
318110,1282778
318110,1282868
318110,1283083
318110,1283197
318111,1282781
318111,1282796
318111,1283013
318112,1282785
318112,1283936
318113,1282798
318113,1282997
318113,1283069
318114,1282801
318114,1283347
318115,1282809
318115,1283897
318115,1285569
318115,1286492
318115,1287829
318115,1288585
318116,1282811
318116,1282822
318116,1282845
318117,1282815
318117,1283024
318117,1283025
318117,1284805
318118,1282819
318118,1282834
318118,1282918
318118,1282953
318119,1282826
318119,1284340
318119,1284799
318119,1287194
318120,1282836
318120,1283276
318120,1283584
318120,1283615
318121,1282838
318121,1283872
318122,1282839
318122,1282897
318122,1282910
318122,1283268
318123,1282842
318123,1282858
318124,1282855
318124,1282891
318124,1282970
318125,1282857
318125,1283354
318126,1282864
318127,1282863
318127,1283308
318127,1283957
318127,1284811
318127,1285200
318127,1285758
318127,1285993
318127,1286303
318128,1282875
318128,1282988
318130,1282881
318131,1282892
318131,1284914
318132,1282893
318132,1282975
318133,1282903
318133,1282936
318133,1283033
318133,1283189
318133,1283194
318134,1282912
318134,1284439
318135,1282917
318135,1283237
318136,1282923
318136,1283084
318137,1282934
318137,1282955
318138,1282946
318138,1283097
318138,1283106
318139,1282957
318139,1283267
318140,1282964
318140,1283269
318141,1282969
318141,1283055
318141,1283217
318141,1283299
318141,1286560
318141,1286574
318141,1286587
318142,1282973
318142,1282983
318142,1283210
318142,1283313
318142,1283588
318142,1283678
318143,1282977
318143,1283078
318143,1283844
318143,1285105
318143,1286640
318144,1282979
318144,1283006
318144,1285388
318144,1285629
318144,1287715
318145,1282982
318145,1283170
318146,1283009
318146,1283972
318147,1283018
318147,1283066
318147,1283154
318147,1283158
318147,1283332
318147,1284010
318147,1284205
318147,1286306
318147,1286526
318147,1286738
318147,1286810
318147,1286818
318147,1286908
318147,1287076
318147,1287094
318148,1283019
318148,1283278
318149,1283020
318149,1283130
318150,1283021
318150,1283771
318150,1284476
318150,1285027
318151,1283030
318151,1283100
318151,1283126
318151,1283159
318152,1283037
318152,1283891
318152,1289207
318153,1283040
318153,1283059
318153,1283085
318153,1283107
318154,1283045
318154,1283881
318154,1284183
318154,1285119
318155,1283046
318155,1283229
318155,1283304
318155,1283341
318156,1283049
318156,1283075
318157,1283050
318157,1283163
318157,1283291
318157,1283391
318157,1283563
318157,1283602
318158,1283071
318158,1283089
318159,1283072
318159,1283503
318159,1283509
318159,1283586
318159,1283642
318160,1283074
318160,1283116
318161,1283076
318161,1283156
318161,1283837
318161,1283942
318161,1284556
318161,1284721
318162,1283080
318162,1283252
318162,1283453
318163,1283095
318163,1283214
318163,1286607
318163,1288259
318163,1289071
318163,1290790
318164,1283105
318164,1283172
318164,1283783
318164,1283902
318164,1284906
318165,1283114
318165,1283121
318165,1283148
318165,1283203
318165,1283224
318165,1283245
318165,1283251
318165,1283259
318165,1283260
318166,1283118
318166,1283191
318166,1283215
318166,1283438
318166,1284105
318166,1285185
318166,1285198
318166,1290588
318166,1290589
318166,1290677
318167,1283119
318167,1283212
318167,1283219
318167,1283296
318167,1283305
318168,1283122
318168,1283155
318169,1283123
318169,1283174
318170,1283129
318170,1284422
318170,1285532
318170,1287493
318170,1287997
318170,1288143
318170,1288309
318170,1288660
318170,1289201
318170,1289774
318171,1283132
318171,1283149
318171,1283181
318171,1283243
318171,1283576
318171,1283747
318171,1283821
318172,1283133
318172,1283218
318173,1283135
318173,1283166
318173,1283221
318174,1283137
318174,1283307
318174,1285605
318174,1285885
318174,1285963
318174,1286235
318174,1286279
318174,1289527
318175,1283141
318175,1283339
318175,1285600
318175,1285631
318176,1283152
318176,1285068
318177,1283161
318177,1283199
318178,1283164
318178,1283412
318178,1288102
318178,1288224
318178,1288838
318178,1288864
318179,1283167
318179,1283738
318179,1283764
318179,1284670
318179,1284951
318179,1285520
318179,1285548
318180,1283169
318180,1284514
318180,1284696
318180,1284958
318180,1284980
318180,1284995
318180,1285015
318180,1285060
318180,1285089
318181,1283178
318181,1283239
318182,1283179
318182,1283325
318182,1283396
318182,1283448
318182,1283478
318182,1283651
318182,1283817
318183,1283185
318183,1285397
318183,1287653
318183,1288512
318183,1288815
318184,1283187
318184,1283417
318184,1283418
318184,1284103
318184,1285033
318184,1285725
318184,1286950
318184,1287559
318184,1287901
318184,1288493
318184,1290406
318184,1290410
318184,1290860
318185,1283188
318185,1283336
318186,1283190
318186,1283211
318186,1283836
318186,1285377
318187,1283193
318187,1283209
318188,1283201
318188,1283232
318189,1283202
318189,1283231
318190,1283206
318190,1283207
318190,1285754
318190,1285962
318191,1283213
318191,1284275
318192,1283216
318192,1283273
318192,1283395
318192,1283458
318192,1283655
318193,1283220
318193,1283321
318194,1283223
318194,1283380
318195,1283240
318195,1284425
318196,1283244
318196,1283314
318196,1283323
318196,1283704
318196,1283750
318196,1290525
318197,1283254
318197,1283337
318197,1283338
318197,1285594
318198,1283277
318198,1283301
318199,1283279
318199,1283280
318199,1285406
318199,1285417
318199,1287606
318199,1287876
318199,1288515
318199,1289318
318200,1283282
318200,1283610
318200,1283895
318200,1285036
318200,1285110
318200,1285786
318200,1286297
318200,1286359
318200,1286385
318200,1286431
318200,1286455
318200,1286487
318200,1286725
318200,1286949
318201,1283283
318201,1283284
318202,1283287
318202,1283330
318202,1286217
318202,1286348
318203,1283289
318203,1283324
318204,1283292
318204,1283890
318205,1283293
318205,1283591
318205,1283820
318205,1283833
318205,1283917
318205,1283932
318205,1284738
318205,1284970
318205,1285913
318206,1283294
318206,1283340
318207,1283295
318207,1283862
318207,1283918
318207,1284932
318208,1283298
318208,1285157
318209,1283300
318209,1283317
318209,1283318
318209,1283691
318210,1283302
318210,1284993
318210,1285168
318210,1286889
318210,1286971
318210,1286976
318210,1287097
318210,1287149
318210,1287608
318210,1287740
318211,1283306
318211,1283320
318211,1284242
318211,1286502
318212,1283312
318212,1283545
318212,1283580
318212,1283598
318212,1283601
318212,1283604
318212,1285073
318212,1285076
318212,1285079
318213,1283326
318213,1283538
318213,1285299
318213,1286450
318213,1289642
318213,1290731
318214,1283327
318214,1283740
318214,1285513
318215,1283334
318215,1283460
318216,1283335
318216,1283883
318216,1289353
318216,1290642
318217,1283343
318217,1283368
318217,1283379
318217,1283398
318217,1283407
318217,1283408
318217,1283445
318217,1283463
318217,1283481
318217,1285927
318218,1283344
318218,1284129
318218,1284519
318218,1284987
318218,1285499
318218,1285618
318218,1285922
318218,1286105
318218,1286324
318218,1286895
318218,1287063
318218,1287067
318218,1287140
318218,1287240
318218,1287500
318218,1287537
318218,1287760
318219,1283346
318219,1283419
318219,1283606
318219,1283614
318220,1283350
318220,1283505
318221,1283355
318221,1283468
318221,1283507
318221,1283556
318221,1284064
318221,1284117
318222,1283369
318222,1283433
318222,1283622
318222,1283672
318222,1283721
318223,1283370
318223,1283569
318224,1283372
318224,1283491
318224,1283810
318224,1284032
318224,1284048
318224,1284126
318224,1286066
318224,1286136
318224,1286646
318224,1286757
318225,1283373
318225,1283375
318225,1284960
318225,1287879
318225,1289781
318226,1283374
318226,1283425
318227,1283376
318227,1283473
318228,1283382
318228,1283778
318228,1283971
318229,1283385
318229,1283427
318230,1283388
318231,1283392
318231,1283878
318232,1283393
318232,1284220
318233,1283399
318233,1284683
318233,1285806
318233,1288200
318233,1290377
318234,1283402
318234,1284370
318234,1289375
318234,1289388
318234,1289722
318234,1289980
318234,1290044
318234,1290164
318234,1290722
318235,1283410
318235,1284311
318236,1283411
318236,1283442
318236,1283647
318236,1283728
318236,1283992
318237,1283413
318237,1283621
318237,1283677
318238,1283415
318238,1283430
318238,1283449
318238,1283523
318238,1284872
318238,1285225
318238,1285242
318238,1286846
318238,1286911
318238,1286952
318238,1286997
318238,1287000
318238,1287175
318238,1287662
318239,1283416
318239,1283796
318240,1283422
318240,1283813
318240,1285509
318240,1287107
318241,1283423
318241,1283520
318242,1283428
318242,1283898
318243,1283429
318243,1283599
318244,1283434
318244,1284535
318244,1285035
318244,1287017
318244,1289215
318244,1290459
318245,1283436
318245,1283450
318245,1283451
318246,1283447
318246,1283474
318246,1283634
318246,1283705
318246,1283834
318246,1283847
318246,1283903
318246,1283973
318246,1284001
318247,1283452
318247,1283479
318248,1283461
318248,1284243
318248,1284387
318249,1283469
318249,1283480
318249,1285259
318249,1286582
318250,1283470
318250,1283494
318251,1283471
318251,1283776
318251,1284059
318251,1285053
318251,1285813
318251,1287987
318251,1289389
318251,1290787
318252,1283475
318252,1283743
318252,1284165
318252,1284250
318252,1286065
318253,1283484
318253,1283531
318253,1283542
318253,1283715
318253,1283729
318254,1283486
318254,1283498
318254,1283504
318254,1283506
318255,1283487
318255,1283629
318256,1283489
318256,1283519
318256,1284400
318256,1284406
318256,1284407
318257,1283495
318257,1283670
318257,1286655
318257,1286729
318258,1283496
318258,1283532
318259,1283497
318259,1283525
318259,1283539
318259,1284945
318259,1285067
318259,1290492
318259,1290501
318259,1290651
318259,1290930
318260,1283499
318260,1283537
318261,1283502
318261,1283512
318261,1283526
318261,1283529
318261,1283674
318261,1283683
318261,1283905
318261,1283910
318262,1283514
318262,1283546
318263,1283522
318264,1283527
318264,1283541
318264,1283719
318264,1283723
318264,1283751
318264,1283758
318264,1283766
318264,1283770
318264,1283794
318264,1283807
318264,1283829
318264,1283830
318264,1283843
318264,1283849
318265,1283528
318265,1283594
318266,1283533
318266,1283632
318266,1284373
318267,1283535
318267,1283560
318267,1283570
318267,1283572
318267,1283595
318267,1283658
318268,1283543
318268,1283554
318269,1283548
318269,1283550
318269,1283714
318269,1283799
318269,1283804
318269,1283985
318269,1284019
318269,1284031
318269,1284223
318269,1284240
318269,1284254
318269,1284256
318269,1284355
318269,1284634
318269,1284681
318270,1283549
318270,1283679
318270,1283709
318270,1283724
318270,1284485
318270,1284580
318270,1284629
318270,1285004
318271,1283552
318271,1283612
318271,1283616
318271,1284141
318271,1284146
318271,1284147
318271,1286098
318271,1286268
318271,1286343
318271,1286344
318272,1283555
318272,1283644
318273,1283558
318273,1283868
318273,1284038
318273,1284076
318273,1284244
318273,1284574
318273,1284650
318273,1285482
318274,1283559
318274,1283608
318274,1283626
318274,1283690
318274,1283741
318274,1284200
318274,1284208
318275,1283564
318275,1284338
318275,1287799
318276,1283573
318276,1283928
318277,1283577
318277,1283938
318278,1283582
318278,1283609
318278,1283617
318278,1283659
318279,1283589
318279,1284506
318280,1283592
318280,1283784
318280,1283801
318280,1283823
318280,1283939
318281,1283597
318281,1283685
318281,1283689
318281,1283700
318281,1284274
318281,1284281
318281,1284364
318282,1283605
318282,1283731
318282,1284285
318282,1285392
318282,1285562
318282,1285595
318282,1287623
318282,1288180
318283,1283618
318283,1283756
318283,1283858
318283,1283859
318283,1284050
318284,1283620
318284,1284779
318284,1287397
318284,1287441
318284,1288470
318284,1288650
318284,1289888
318284,1289908
318285,1283624
318285,1284139
318285,1286304
318286,1283625
318286,1284694
318286,1284702
318286,1285847
318286,1287231
318286,1287377
318287,1283627
318287,1285322
318287,1285554
318287,1289924
318288,1283628
318288,1283925
318288,1283958
318288,1283967
318288,1283981
318288,1284007
318288,1284728
318288,1284819
318288,1284839
318288,1286772
318288,1287261
318288,1287357
318289,1283631
318289,1283861
318289,1284669
318289,1284750
318290,1283633
318290,1284701
318290,1284707
318290,1285495
318290,1287398
318290,1287440
318290,1288612
318291,1283637
318291,1283725
318291,1283924
318291,1284262
318291,1284541
318291,1284965
318291,1284997
318292,1283639
318292,1283663
318293,1283640
318293,1283911
318293,1283934
318293,1284516
318294,1283645
318294,1283746
318295,1283648
318295,1283739
318295,1284153
318295,1284241
318295,1285362
318295,1285455
318295,1285772
318295,1286114
318296,1283649
318296,1283733
318296,1283930
318296,1284104
318297,1283653
318297,1283693
318298,1283664
318298,1283790
318298,1284176
318298,1284212
318298,1284218
318298,1284227
318298,1285412
318298,1285491
318298,1286576
318298,1286934
318298,1286981
318298,1287025
318298,1287066
318298,1287241
318298,1287600
318298,1287748
318298,1287762
318298,1287936
318298,1288052
318298,1288157
318299,1283665
318299,1283680
318300,1283666
318300,1283752
318301,1283667
318301,1283675
318301,1283688
318301,1283694
318301,1283706
318301,1283710
318301,1284403
318301,1284628
318301,1287102
318301,1287143
318301,1289970
318302,1283673
318302,1284342
318303,1283684
318303,1284109
318303,1284148
318303,1284236
318303,1284280
318303,1284699
318303,1284888
318303,1286072
318303,1287503
318303,1289075
318303,1289590
318303,1289855
318303,1289991
318303,1291332
318304,1283687
318304,1284067
318304,1284158
318305,1283696
318305,1283884
318305,1283993
318305,1284003
318305,1284013
318305,1284369
318305,1285820
318305,1285886
318305,1285950
318305,1286195
318305,1286372
318306,1283697
318306,1283716
318306,1284300
318306,1284354
318307,1283698
318307,1283745
318307,1283786
318307,1284380
318307,1284652
318307,1284718
318307,1285045
318307,1285069
318307,1285187
318307,1285212
318307,1285279
318307,1285290
318308,1283711
318308,1283841
318309,1283712
318309,1283736
318309,1283850
318309,1283876
318309,1283885
318310,1283717
318310,1283798
318310,1285527
318310,1285644
318310,1286091
318311,1283726
318311,1284305
318311,1285083
318311,1285189
318312,1283727
318312,1283730
318312,1283857
318312,1283955
318313,1283734
318313,1283819
318313,1283944
318314,1283735
318314,1283765
318314,1284834
318314,1285705
318314,1285707
318315,1283737
318315,1283781
318315,1283805
318315,1283818
318316,1283742
318316,1283749
318316,1283760
318316,1283848
318317,1283744
318317,1283761
318317,1283947
318317,1283996
318317,1284266
318317,1284319
318318,1283754
318318,1283816
318318,1283824
318319,1283757
318319,1283772
318320,1283759
318320,1283901
318320,1285518
318321,1283762
318321,1284745
318321,1284877
318321,1285551
318321,1285833
318321,1286033
318321,1286055
318321,1286102
318321,1286237
318321,1286484
318321,1287258
318322,1283767
318322,1283835
318322,1283842
318322,1283845
318322,1284189
318322,1284316
318322,1284318
318322,1284346
318323,1283768
318323,1283785
318324,1283773
318324,1283931
318325,1283774
318325,1283900
318325,1284865
318325,1284876
318325,1284883
318325,1284896
318325,1284911
318325,1285476
318326,1283775
318326,1284014
318327,1283777
318327,1283809
318328,1283787
318328,1284488
318329,1283789
318329,1284113
318330,1283791
318330,1285034
318330,1288643
318330,1290403
318331,1283800
318331,1283968
318331,1284110
318331,1284349
318331,1284849
318331,1285325
318331,1285328
318331,1285607
318331,1285684
318331,1285694
318331,1286108
318331,1286208
318332,1283803
318332,1283822
318332,1284111
318333,1283812
318333,1283950
318333,1283959
318334,1283814
318334,1283916
318335,1283815
318335,1283826
318336,1283825
318336,1284023
318336,1284116
318336,1284154
318336,1284298
318336,1285202
318336,1285647
318336,1287665
318336,1288998
318336,1289928
318337,1283831
318337,1283867
318337,1284112
318337,1284752
318337,1284766
318337,1284771
318337,1287726
318337,1287734
318338,1283832
318338,1283940
318338,1284430
318338,1284647
318339,1283838
318339,1283880
318340,1283846
318340,1284759
318340,1284760
318341,1283852
318341,1285742
318342,1283853
318342,1284185
318343,1283854
318343,1283877
318343,1283927
318343,1284197
318343,1284199
318343,1284214
318343,1284302
318343,1284352
318343,1284421
318343,1284436
318343,1284450
318343,1284451
318343,1284538
318343,1284546
318343,1284594
318343,1284852
318343,1284983
318343,1286224
318343,1286261
318343,1286276
318343,1286307
318343,1286313
318343,1286354
318343,1289893
318343,1289903
318344,1283856
318344,1284530
318344,1284537
318344,1285361
318344,1285789
318344,1286047
318344,1286308
318344,1289421
318344,1290398
318345,1283865
318345,1283921
318345,1284005
318346,1283871
318346,1284362
318346,1286606
318346,1287613
318346,1288034
318346,1288204
318346,1288215
318346,1288398
318347,1283874
318347,1283945
318348,1283882
318348,1284405
318348,1284649
318348,1284656
318348,1285790
318348,1287892
318348,1289062
318349,1283886
318349,1283914
318350,1283888
318350,1284053
318351,1283892
318351,1283899
318351,1285504
318351,1286391
318351,1286479
318351,1288870
318352,1283907
318352,1284216
318352,1285222
318352,1285458
318352,1287201
318352,1287647
318352,1287710
318352,1287798
318352,1288086
318352,1288106
318352,1288453
318352,1290363
318352,1290413
318352,1290467
318352,1290751
318352,1290896
318353,1283919
318353,1283970
318353,1284054
318353,1284099
318353,1284125
318354,1283922
318354,1284020
318354,1284089
318354,1284151
318355,1283929
318355,1284093
318355,1284107
318355,1284268
318356,1283943
318356,1283952
318357,1283946
318357,1284101
318357,1285059
318357,1285161
318357,1285201
318357,1285213
318357,1285246
318357,1285456
318357,1285795
318357,1285819
318357,1285824
318357,1286004
318357,1286563
318357,1286599
318357,1287176
318357,1287220
318357,1287242
318357,1287245
318357,1287256
318357,1287259
318357,1287263
318357,1288035
318357,1288078
318358,1283956
318358,1283980
318358,1283991
318359,1283964
318359,1284433
318360,1283965
318360,1284006
318361,1283969
318361,1284417
318362,1283976
318362,1284091
318363,1283994
318363,1289953
318363,1291260
318363,1291412
318364,1283978
318364,1284269
318364,1284344
318364,1284777
318364,1285181
318364,1286318
318365,1283982
318365,1284601
318365,1284674
318365,1284684
318365,1284697
318366,1283986
318366,1284043
318366,1284047
318366,1284073
318366,1284598
318367,1283987
318367,1284517
318368,1283989
318368,1284290
318368,1289922
318368,1290229
318368,1290271
318368,1290273
318368,1290286
318368,1290523
318368,1290537
318369,1283990
318369,1284157
318369,1284255
318369,1284271
318369,1284719
318369,1284763
318369,1284870
318369,1284935
318370,1283997
318370,1284209
318370,1284210
318371,1284002
318371,1284018
318371,1284042
318372,1284009
318372,1284051
318373,1284021
318373,1284060
318374,1284022
318374,1285090
318374,1289205
318374,1289249
318375,1284026
318375,1285234
318375,1286422
318375,1287666
318375,1287722
318375,1288115
318376,1284029
318376,1284037
318377,1284030
318377,1285757
318378,1284033
318378,1284052
318379,1284034
318379,1284081
318379,1284094
318380,1284040
318380,1284277
318380,1285488
318381,1284041
318381,1284115
318382,1284044
318382,1286872
318382,1289949
318383,1284049
318383,1284203
318384,1284056
318384,1284140
318385,1284057
318385,1284228
318386,1284058
318386,1284074
318386,1284792
318387,1284063
318387,1284224
318387,1285217
318388,1284066
318388,1284917
318388,1285283
318388,1285734
318388,1285919
318388,1287858
318388,1288079
318388,1288080
318388,1288101
318388,1288310
318388,1288499
318388,1289174
318388,1289799
318389,1284068
318389,1284106
318389,1284175
318389,1284192
318389,1285782
318389,1285822
318390,1284071
318390,1286137
318391,1284077
318391,1284233
318391,1284238
318392,1284078
318392,1284082
318392,1284085
318392,1284092
318392,1284724
318392,1285236
318392,1286356
318392,1286470
318392,1286481
318392,1286511
318392,1286512
318392,1286523
318392,1286624
318392,1287843
318392,1287870
318392,1287873
318392,1288134
318392,1288153
318392,1288869
318392,1289017
318392,1289043
318393,1284086
318393,1284124
318393,1284527
318394,1284088
318394,1284571
318394,1284584
318394,1284859
318394,1285792
318394,1285845
318394,1290535
318395,1284100
318395,1284120
318395,1284161
318395,1284173
318395,1284196
318395,1284206
318395,1284211
318396,1284102
318396,1284179
318396,1284462
318396,1284465
318397,1284108
318397,1285037
318397,1285227
318397,1285788
318397,1285964
318397,1286278
318397,1286527
318397,1286536
318397,1286547
318397,1289034
318397,1290804
318397,1290805
318398,1284118
318398,1284167
318399,1284123
318399,1284219
318399,1284604
318399,1284953
318400,1284127
318400,1284150
318400,1284181
318401,1284133
318401,1284172
318401,1284178
318401,1284264
318401,1287414
318401,1287482
318402,1284134
318402,1284149
318402,1284469
318402,1284698
318402,1284712
318402,1288346
318402,1290581
318402,1290646
318402,1290679
318403,1284135
318403,1284986
318403,1288576
318403,1288651
318403,1288745
318403,1289047
318404,1284137
318404,1284357
318405,1284138
318405,1284163
318406,1284142
318406,1284308
318406,1284534
318407,1284144
318407,1284315
318407,1284532
318407,1284831
318408,1284145
318408,1284164
318408,1284190
318409,1284152
318409,1284168
318410,1284156
318410,1284213
318410,1284221
318410,1284258
318410,1284468
318410,1284665
318411,1284166
318411,1284368
318411,1284613
318411,1285473
318411,1285526
318411,1285535
318411,1285536
318411,1286595
318412,1284170
318412,1284260
318413,1284174
318413,1285334
318414,1284184
318414,1286194
318414,1286580
318414,1287374
318415,1284186
318415,1284276
318416,1284187
318416,1284884
318416,1285151
318416,1285152
318416,1285267
318417,1284191
318417,1285063
318418,1284194
318418,1284494
318418,1284568
318418,1284654
318418,1285932
318418,1286073
318418,1286959
318418,1287015
318418,1287560
318419,1284195
318419,1284201
318419,1286893
318419,1287031
318420,1284198
318420,1284504
318420,1284855
318421,1284202
318421,1284642
318421,1284730
318421,1285381
318422,1284217
318422,1284296
318422,1284299
318422,1284304
318422,1284331
318422,1284372
318422,1284392
318423,1284225
318423,1284270
318424,1284248
318424,1284378
318424,1284446
318424,1285120
318424,1289926
318425,1284252
318425,1286013
318425,1286468
318425,1287639
318425,1288904
318425,1289761
318425,1289762
318425,1290966
318426,1284253
318426,1284467
318426,1284858
318427,1284259
318427,1284350
318428,1284261
318428,1284644
318429,1284272
318429,1284294
318429,1285064
318429,1285192
318429,1286993
318429,1287123
318429,1287125
318429,1288382
318429,1288558
318430,1284278
318430,1284475
318431,1284283
318431,1285489
318431,1285501
318431,1286683
318432,1284286
318432,1284477
318433,1284291
318433,1284552
318434,1284293
318434,1284358
318434,1284363
318434,1285257
318434,1285530
318434,1285538
318434,1285628
318434,1286478
318434,1286572
318434,1287325
318434,1287328
318434,1290066
318434,1290093
318434,1290097
318435,1284295
318435,1284664
318436,1284297
318436,1286545
318437,1284301
318437,1284303
318437,1284314
318437,1284322
318437,1284592
318438,1284317
318438,1284503
318439,1284321
318439,1284325
318439,1284328
318439,1284330
318439,1284333
318439,1284348
318439,1284353
318439,1284438
318439,1284954
318440,1284332
318440,1284371
318440,1284586
318440,1284611
318440,1285177
318441,1284334
318441,1284703
318442,1284335
318442,1284402
318442,1284687
318442,1284880
318442,1284886
318442,1285086
318443,1284356
318443,1285002
318444,1284367
318444,1285038
318444,1285457
318444,1285478
318445,1284376
318445,1284507
318446,1284377
318446,1284432
318446,1284442
318446,1284587
318447,1284382
318447,1285716
318448,1284389
318448,1286722
318449,1284390
318449,1286721
318450,1284391
318450,1284399
318451,1284397
318451,1284560
318451,1285080
318451,1285171
318452,1284398
318452,1284569
318453,1284408
318453,1284846
318454,1284410
318454,1284550
318454,1285359
318454,1285637
318454,1285930
318454,1285956
318455,1284411
318455,1284668
318455,1284781
318455,1285065
318455,1286635
318456,1284412
318456,1284418
318456,1284419
318457,1284420
318457,1285107
318457,1285280
318458,1284426
318458,1284427
318458,1284474
318459,1284428
318459,1284572
318460,1284431
318460,1285704
318461,1284434
318461,1284548
318462,1284437
318462,1284466
318462,1284471
318462,1284484
318462,1284776
318463,1284452
318463,1284492
318464,1284453
318464,1284540
318464,1285131
318464,1285720
318464,1285739
318464,1285741
318464,1285793
318464,1285801
318464,1286302
318464,1288729
318464,1289003
318465,1284461
318465,1284754
318466,1284463
318466,1284539
318466,1284949
318466,1285003
318466,1285023
318466,1285074
318466,1285091
318467,1284472
318467,1284564
318467,1285025
318467,1285624
318467,1285718
318468,1284478
318468,1284648
318468,1284736
318468,1284782
318468,1284842
318468,1286419
318468,1286601
318468,1286604
318469,1284481
318469,1285496
318469,1286716
318469,1287819
318470,1284482
318470,1284783
318470,1286516
318470,1286631
318471,1284486
318471,1284549
318472,1284497
318472,1284542
318473,1284499
318473,1284576
318474,1284501
318474,1284561
318474,1285066
318474,1285275
318474,1285434
318475,1284502
318475,1284645
318476,1284505
318476,1284595
318477,1284508
318477,1284757
318478,1284510
318478,1284787
318479,1284511
318479,1284934
318480,1284523
318480,1284543
318480,1284545
318480,1284553
318481,1284524
318481,1286875
318481,1286927
318481,1287151
318481,1288505
318481,1290047
318481,1290529
318482,1284525
318483,1284529
318483,1284708
318483,1285342
318483,1285479
318483,1286380
318483,1289198
318483,1290243
318484,1284531
318484,1284639
318485,1284533
318485,1284675
318486,1284547
318486,1284554
318486,1284607
318486,1284625
318486,1284632
318487,1284555
318487,1284602
318487,1284621
318488,1284559
318488,1284693
318488,1284821
318488,1284961
318489,1284562
318489,1284890
318490,1284565
318490,1284573
318490,1284596
318490,1284616
318490,1284659
318491,1284570
318491,1285121
318491,1285796
318491,1286005
318492,1284578
318492,1284599
318492,1284618
318493,1284579
318493,1284623
318493,1284638
318494,1284583
318494,1284600
318494,1284603
318494,1284619
318495,1284585
318495,1285207
318495,1285561
318495,1285827
318495,1285846
318495,1285856
318495,1285880
318496,1284588
318496,1284663
318497,1284590
318497,1284710
318498,1284597
318498,1284907
318498,1284964
318498,1285019
318498,1285414
318499,1284605
318499,1285713
318500,1284606
318500,1284695
318500,1284940
318500,1284978
318501,1284615
318501,1284624
318501,1284630
318501,1284633
318501,1284657
318501,1285022
318502,1284622
318502,1284636
318503,1284626
318503,1284661
318503,1284688
318503,1284723
318503,1284768
318503,1284794
318503,1285072
318504,1284627
318504,1285745
318504,1285779
318504,1285815
318504,1285830
318505,1284643
318505,1284835
318506,1284651
318506,1285106
318507,1284658
318507,1284666
318507,1285190
318507,1287075
318507,1287115
318508,1284660
318508,1284727
318509,1284662
318509,1284717
318510,1284672
